parallax,phot_g_mean_mag,bp_rp
0.9093862992634747,19.344385,0.7569103
0.581820187968393,19.250841,0.9784508
0.19494331805329998,19.870947,0.9487381
-0.03637354559115845,19.789738,0.9345856
0.20242935632214556,19.190012,0.6712551
,19.438488,
-3.456796357751659,18.863047,0.6867447
0.5874538165377337,19.668863,0.69374084
0.33830556471723716,19.706936,
0.04495017927543204,17.756363,0.80755043
0.7835641936289779,19.75595,0.41727638
-0.3624450720818325,19.320034,0.4110279
,19.037762,0.6810341
,19.643671,
1.0529312504897503,18.689247,
-0.01840945767041873,19.168705,0.6918907
0.20053024471829706,19.634737,0.94888306
,20.429325,
,18.812874,
-0.6002084792629149,19.569126,0.61904716
0.2036362902107778,17.859383,0.7964859
,20.4022,
-2.5301172534411513,19.658531,
-0.12726892341915666,19.615116,
-0.19716727921821428,19.855028,
,19.803001,
0.33470004366092454,19.719967,0.6814575
0.14962767926042725,19.797684,0.792284
,18.196514,0.7374077
,19.587126,
0.374466071155519,19.25028,0.7949505
0.5267496811493404,19.637531,0.7369499
-0.2832257897470947,18.493069,0.7786751
0.38062666530891354,18.138802,0.7182121
,19.260132,
,20.009562,
0.8853030028351649,19.605757,0.54262924
,19.662865,
,19.975782,
0.4489249971241388,18.828981,0.73892784
0.8874978971932201,19.791786,0.3830223
-0.130551800034644,18.85266,0.7390995
,20.24881,
,20.071285,
,19.958231,
-0.263262868843043,18.502138,0.6558628
-3.1272053588440305,20.09327,0.75592613
,20.524128,
-0.05802357431486238,19.07415,0.9149456
-0.4611339549358664,19.686213,
0.5615508563950686,19.31377,0.8641567
,20.135632,
,20.02807,
,19.945848,
,20.266417,
1.1185233063176439,19.40469,0.85214615
,19.81291,1.1539898
-0.6920218701789196,20.019447,1.1802807
-2.2385857201684316,19.693144,
0.938718291325116,19.38285,0.82554626
-0.2559124127520366,19.342705,0.61922264
-1.6199956165585325,19.36,0.7378197
,19.735624,
1.2290328469064329,19.744781,
-0.15580499999572298,19.542404,1.0416412
,20.02858,
,19.97821,
,20.363615,
0.40045581529848673,18.608038,0.68118095
0.046924352229503426,19.105345,0.8723602
0.30159188641130247,18.576664,0.8129673
0.04834006809144435,18.272667,0.7098141
0.25390247234964514,19.247023,0.8428192
0.66084801110179,20.086344,0.8118191
0.18646331842347466,18.110756,0.6606617
,20.292095,
0.4984240782896998,18.671583,0.7577362
-0.32432612499038665,19.257225,
0.46938060266263537,18.935698,
0.831430607728678,18.570074,0.83953476
,20.013756,1.4765663
1.8639736928519484,18.448313,0.6580143
0.1517047580258633,19.19387,
0.8573491060300094,18.77793,0.7556362
-0.1473318906198869,18.822742,0.70035744
-0.0713445547707583,19.29523,0.53886795
,20.125387,
0.7333022138416162,18.794428,0.738924
,19.785353,
,18.93815,
,19.376066,
,19.38029,
-0.3119591901763254,18.69039,
,20.313576,
,20.16651,1.0108871
,20.333897,
0.03422974231493017,19.418598,0.87768936
-0.26512452321118507,19.875538,
,20.536425,
-2.5195335969153065,20.234304,0.7673054
,20.062563,1.0061188
3.7901556356597847,20.262152,0.75071716
,20.348864,1.0348587
-2.9338738287358086,19.929886,1.0135841
,20.329268,
,20.803724,
0.9767177596475469,20.100458,0.66470337
,20.68966,
-1.3328709855384997,20.103033,0.47979736
1.501641167499559,20.132595,0.18890572
,20.559639,
-1.0610470618522603,20.325306,0.38968658
,20.07796,0.38373947
-0.18743421271704558,20.061563,1.0352612
,20.42336,
,20.25277,
,20.948854,
-1.4501820895106898,20.122805,
,20.607601,
,20.412746,
-0.0012732864947653938,19.27646,1.1365376
,20.229067,
,20.626791,
,20.236374,
,20.401472,
-1.5656833197757947,20.28542,
,20.233028,1.1289463
,20.518322,
,20.527214,
,20.483084,
,20.570873,
,20.214748,
,20.389996,
,20.6172,
-0.322246459722509,19.949808,1.0443344
0.11774303147888757,15.547673,0.08889103
-0.45296402341642883,18.041046,0.70563316
,20.82093,
1.3956649338176155,19.924034,1.3763695
1.3467263819435502,17.613806,0.85502434
0.547728639587346,19.37497,0.8131733
0.11065213108548291,15.230003,1.0733137
0.481989454791233,17.937283,0.9798317
0.1796223950700343,18.482157,0.6972847
2.413730071614454,18.154379,0.7524948
0.9702607581040759,19.955557,0.9212475
0.1103317266308736,14.213124,1.1665239
,19.470085,1.0123329
,20.169352,
,19.888681,
0.03966188204177093,18.824757,0.67469597
0.08442704509525731,15.365187,0.08733368
,20.298437,
,20.174961,
,20.021235,0.67991257
,20.19274,
0.12217832723458646,18.93796,0.65530396
-1.7645116728641432,20.057259,
,20.434118,
,20.058062,
0.1192419248952716,16.931507,0.9527035
1.072901046191367,18.491062,0.75406647
0.11547885617097611,13.628848,1.2517738
0.18417181652719117,14.859613,1.1072493
0.05024358573090864,16.37384,0.9623089
-0.09112283685246467,15.497829,1.0400667
0.010121981208115634,16.065516,-0.07707405
0.3311512567574573,16.813217,0.95863724
0.17019496059729167,16.349028,0.98011494
0.16391466750370978,14.03512,1.1814041
0.09487990226143822,17.4595,0.8917999
0.09292599868945788,13.806551,1.2232008
0.1050009668415073,16.113682,0.9899006
0.3529026000087934,17.686148,0.75932884
0.7757935067135149,16.992865,0.9092636
,19.608557,
,18.588974,0.71243477
-0.33040570569682703,18.558855,0.8138962
,18.534853,0.8647232
,19.193136,
,19.63771,
0.1214690784686844,18.538103,
-0.3111176786248463,18.67277,
,19.913538,
0.32190573458477145,18.769302,0.9292183
0.061437428299337106,18.25631,0.6699753
-0.2594392290611544,19.39816,
-0.09347967062457926,18.293734,0.7058449
,19.395386,
,19.694052,
,19.514616,
-2.5745078078835277,18.794966,0.6600914
-0.06288942239052013,18.45204,0.5473671
0.1292568053293117,17.906761,0.84498405
0.27128472952749094,17.845394,0.79444695
0.6540797850605994,18.301443,0.74090576
,20.489117,
0.5207864690885812,17.906118,0.83623886
,19.472637,
-0.16147246252260192,18.476292,0.69573975
-0.3373926750136704,18.835613,
0.37433116433850455,17.735626,0.81625366
0.52676613387527,18.043348,0.7501106
0.025318027401619134,18.658306,0.7548466
0.5954962796779169,18.893026,
,19.469038,
,19.457941,
0.8171290076460356,18.225067,0.7812176
-1.222053431499687,18.89858,
,19.462847,
,18.315052,0.86754036
0.21691764858038054,18.466183,0.68634605
,19.062544,
,18.745197,0.8034973
0.37244616978705636,17.768684,
0.6895190901840264,19.340034,
,19.567177,
0.13300255588748006,16.696852,0.946126
0.11227371020465432,18.173635,
0.6372177912881242,18.590643,0.82302666
3.356544713616009,19.24416,0.7883129
0.07847572536192092,18.436354,0.6822872
,19.653753,
,20.060425,
-0.07735785368521692,17.682648,0.81793976
,18.842812,
0.2512061807029002,18.299448,0.7240677
-0.020879746083754355,18.724083,0.53860855
,19.927202,
0.18155030175013612,18.746828,
0.1558719961184532,17.055231,0.9101372
,19.299694,
,19.920557,
0.6626067732456957,18.34987,0.70526314
,18.86938,
0.27158657909735007,18.28161,
0.3744812685520481,18.231,
,20.013391,
,20.27674,
,19.389696,
,19.759405,
0.009560569283305842,17.896786,0.6880646
,19.17354,
1.42366428703975,19.449476,
-0.4903799832998159,17.533777,0.8494034
,19.647404,
0.4065588363714168,18.010794,0.65218353
0.5288495695172,16.846296,0.9482212
,19.828192,1.0006428
0.25150452189556133,18.946682,0.9898052
0.6229009838963118,19.816021,
2.1727252738580143,19.240805,0.5164509
,20.354744,
,19.638895,
0.004186662558110711,18.548016,0.7321472
,19.698149,
0.803967346548179,19.76047,
-0.4166465911353401,19.108868,0.8645134
-0.03218085383276162,18.751377,0.4984684
-1.2299099448598254,19.604761,
0.6040253737824799,18.649828,0.72506523
,20.419258,
0.5754046467022512,19.629774,
0.6807936471851415,18.84728,0.7183552
,19.695524,
,19.821808,
,20.291092,
0.1092364763788513,18.415117,0.5636444
,19.805841,1.2522736
,19.820547,
,19.565327,
1.5887602291055858,19.18647,0.7806454
-0.3483392265843295,19.288692,1.4100723
1.3929783953183184,19.833303,
0.6164652222408901,19.589401,
-0.30295396977153377,18.779263,0.626606
,20.209337,
1.029288727246296,19.224512,
-0.8609861907065234,19.057077,0.83883286
-0.5820933961187099,19.392536,
0.3336082227486715,18.262766,0.7972107
0.3871015548332748,18.80453,
0.07640465480797116,19.291143,0.5128727
0.40513504608017376,18.304193,0.5836849
,20.069994,
-0.11559599648317648,18.689388,0.7760811
,19.604418,
0.042838097695032024,17.797382,0.72501755
0.7757892126245497,19.173473,0.75473976
-0.002242611624737878,19.128073,0.7184658
,20.517746,
2.4047141140001727,19.165909,
,19.682665,
-0.5971605980336215,19.309986,
1.1212671147035769,19.188885,
0.025089681475650827,19.626305,
,19.579136,0.8630123
,19.67987,
,19.853933,
,19.266548,
0.5234488195813765,18.722,1.2923298
-0.11973223165068744,19.104086,
,19.552794,
,18.825964,0.86037254
0.08183996398407536,18.733356,0.70998573
0.2342277886800092,19.119144,
,20.034286,
,19.11354,
,19.557816,
0.4698150380480264,18.839794,0.81964874
0.5926420872507815,18.989136,
0.47979193382537155,19.671085,
,19.891483,
,19.193174,
,20.214897,
-0.22291087308296137,19.311491,0.70542336
,19.811459,
,18.865244,0.6317024
-3.3174363240851243,18.363766,0.7836418
,19.998114,
0.7507485370278579,19.1285,
0.7105295576488276,19.493132,
0.39139758743652975,19.42022,0.5093174
,20.019194,1.1150894
,19.348976,0.6877098
-0.23984299333563902,18.948908,0.78245926
1.4600638487921709,18.379221,
0.37049791019117717,19.457556,1.0579033
1.9198950059832518,19.43596,1.1260033
,19.509945,
,19.952585,
-0.31584866122941135,17.353262,0.8088875
,19.8664,
,19.554628,0.82813835
,,
,19.596275,
,19.806843,
,19.97593,
,20.219696,
,20.338114,
1.106311744077683,19.672586,
2.8503437578941497,19.236565,
1.5764360699771585,18.921421,0.8726864
,19.374414,
,19.623568,
-0.8526181088550975,19.183796,0.9261074
,19.403227,
0.4581553053539979,18.927023,-0.10607147
,19.910963,
,18.64833,0.75626564
,18.901516,
,19.421095,
,19.933079,
,19.68121,0.6668396
2.012632231526263,18.83755,0.7400074
,19.208044,
,19.88806,
,20.388931,
0.06859013440673008,19.143827,0.9076443
,20.044022,
,19.301153,
,20.462515,
,20.437183,1.1851234
,19.693699,
0.2083532459801828,18.894756,
,19.892767,
,19.402868,
1.3841030322261147,19.02372,
,19.27029,
,19.922356,
,20.474367,
,20.069902,
,19.673698,
,19.644491,
,19.55063,
,20.179102,
,20.044214,
,20.195152,
,18.939392,1.2064667
-0.05218471314059517,15.559423,0.11028767
0.13642525311756495,18.590326,0.84881973
-0.07653261315223867,18.415909,0.78443336
0.03413045406322346,15.013706,0.6338749
-0.8596427899502572,18.817614,0.7738514
,19.773886,
,17.666264,0.7702942
1.5663925256751776,17.246622,0.86893654
-0.457885053618775,17.750378,1.5008049
0.24397996534587588,18.279818,0.6333866
1.3266693279796067,19.419598,0.98282623
0.5537965689833798,19.358614,0.7842121
0.3165446633236028,18.158142,
,19.366795,1.0247746
0.16146317719289818,17.996796,0.6806679
,19.66393,
,19.37926,
0.6712439090318547,19.011839,0.70801735
-0.7187311731803606,19.71942,
,19.79108,
,19.599533,0.90156174
-0.1384430572242995,18.014313,
,18.906567,1.0728722
,19.46589,
0.5580666125140883,18.763876,0.9840183
-0.6940940258589606,20.871586,0.93208694
-0.008086767989496813,18.922947,0.7598152
0.00132819017809091,18.88845,0.714571
0.5698574406758915,19.26726,0.8278885
0.01482832022108262,18.937374,0.7672634
-0.5446402351999587,19.474958,0.9198799
3.1841896063026263,19.40663,0.84770584
1.234265924093382,20.535429,0.7295494
-0.09171354948714519,20.185139,0.65091515
-0.6232920622640861,20.417795,0.78401375
-0.36828110920384904,20.09941,0.94701385
0.5685116470357322,20.288385,0.8075161
0.5600149664859246,19.227404,0.77295876
0.5545503530250524,19.451666,0.8658676
0.21056414401860923,18.242245,0.6769314
3.7272095538830015,20.599644,0.6870308
-0.8229136605339095,19.909775,0.9835129
0.06415064084930033,19.094639,0.7765465
,20.834938,0.86722755
,20.814425,0.76411057
0.525294529152802,20.102234,0.4331932
0.7411743486835565,19.36878,
0.5876232912979272,20.31987,0.81573486
0.3308239361061268,19.957268,1.0202312
0.04045515444400426,18.40458,0.7862339
-0.381191985084935,18.460192,0.65063477
0.23116123129200689,19.14496,0.6421757
0.008112440521544948,20.477627,1.072092
,20.739784,
0.10504647674389903,20.427914,0.6687145
0.16337369894319012,18.886024,0.7345352
-0.35756327494637546,20.30169,0.84898186
-0.12260741987349558,19.178814,0.6138115
0.2348114570682878,19.476978,0.8944855
-0.08244959019167607,20.251019,0.88427734
0.14590279730891803,18.3749,0.674242
0.38670679837054106,19.3882,0.72496605
-0.397497667850127,19.273632,0.7500801
0.389580203931459,18.57296,0.7138214
-0.3226098002618883,19.884815,0.8813515
0.5872744099604299,20.486395,1.0376358
-0.41270737477193,20.660378,1.1692848
-0.35699642286379385,19.733814,0.38275337
0.2467531436306875,18.593443,0.6702099
0.39711817378920294,19.52147,0.7387543
0.23416731946455743,18.83784,0.68748665
-2.611025452999713,20.125095,0.9493332
1.845866655010006,20.455257,0.9475193
,20.605751,0.172966
,20.837631,1.2386093
-0.9925452332076705,20.61315,1.309288
-0.4301242635548951,20.746561,1.1068745
2.815312164448188,20.601128,1.1833191
,21.0891,1.0769138
,21.135445,0.9180794
0.3638029756176646,19.50192,0.81412506
0.37243722934346163,19.7864,0.7326069
0.28897944837607353,19.52882,0.7615261
-0.08929470974258233,18.326431,0.68998146
0.01266072536978051,20.666517,1.3698502
0.49677880446679196,19.329704,0.78204536
-2.3322595534745055E-4,18.934713,0.71450806
0.22972485107601218,18.695637,0.72826195
0.22040091719569077,19.029438,0.77155685
0.57542508088209,19.747818,0.8729954
-0.2457292501450928,19.554285,0.87526894
-0.25178960722561855,18.687977,0.8305359
0.2535339304081041,20.257479,0.8930092
0.42731767301916435,19.614222,0.82829285
0.38123884372056493,19.688604,0.812521
-0.3773246030919527,19.927086,0.9130993
0.552022659058101,20.402597,1.0681915
1.838484495398275,20.454266,0.80537224
-0.3176007014362575,20.647629,0.78507805
-0.02229516246135252,19.283012,0.60943604
,20.92795,1.4227314
-0.11050259462262231,19.678108,0.9538059
-0.9113781353459758,20.759966,0.79968643
,20.799438,0.80584717
,20.855816,1.9001331
0.3956196431026337,20.17114,0.6584759
-0.44801975974612707,20.635246,1.155817
2.0780445972900905,20.836382,1.2158394
,20.830309,1.2400894
,20.859104,0.9266529
-0.31088184217610504,18.775003,0.7521858
-0.6144345095231447,19.888,0.856369
0.16603841021462173,18.02598,0.7277889
0.6834263190929486,19.875875,0.80317116
0.31271633663571924,20.405027,1.2033463
0.37789642744821256,18.344126,0.7018471
0.22859200335872856,18.349682,0.745409
0.7446622391040794,19.523426,0.7022667
0.49397128718730554,19.231258,0.67884445
-0.6382130823520806,20.450268,1.1435814
-0.35917649366378196,19.891685,0.8130722
0.16062275183287938,18.008503,0.7192707
-0.14399852448529102,18.84274,0.6285515
-0.16943761020148568,20.12604,0.832695
1.0730211540738606,20.19453,
-0.2962349323690331,20.392422,0.7614708
0.47491816802882614,19.704319,0.6460457
0.3505109665105879,19.55843,0.7642956
-0.11636613775746371,19.971498,0.9516697
-0.036340074915998444,19.830893,1.0312366
,20.942177,0.7984772
-2.9008476620885615,20.766855,2.828827
3.0593373446559866,20.62957,0.65073395
-0.037883871844738945,20.0508,1.0063438
-0.21433876572173519,20.627678,
-0.5551314012095957,20.107922,1.0183754
,21.10311,0.52534294
,20.857521,
0.0788610140648217,16.678423,0.9893322
0.12077450458576962,15.714919,1.0447931
0.1636433349307375,17.371078,0.93224716
0.30733969689202056,19.106195,0.76590157
0.27624119589532053,18.763216,0.69501495
0.06653703990116767,17.02594,0.9685192
0.6457959131987484,20.474571,0.8644638
1.0272253026774452,20.068024,0.81069946
0.23150314438914613,20.03147,0.94872665
0.26928146105374057,18.517946,0.63747025
0.32463665740179504,19.645664,0.92329025
0.4503936555018385,20.373474,0.761776
0.04732572940790067,18.762465,0.7663765
0.16670561399228584,18.75174,0.6889515
-0.09775007677307454,19.34098,0.7991352
-0.49648161290309145,19.632547,0.7404976
-0.1282986727024365,19.12552,0.7335129
0.4501106326208554,19.019882,0.7165718
0.3208501911494357,18.84019,0.61480904
0.3459492050700904,18.894407,0.68587875
0.38128694520768014,18.904972,0.84043694
0.005368319361776032,19.108067,0.7795944
,20.668377,0.9130974
0.27686771870141424,18.76163,0.6519413
0.3739625888519393,18.271753,0.69602776
0.3360244116306825,19.483599,0.7464447
,20.843344,
0.043514283711494385,18.752415,0.7405567
,20.874296,
-0.02930110721315858,20.417984,2.2702522
0.26838635703440455,19.789783,0.8476982
-0.4494400740589351,19.777838,0.8463745
0.3703515913506512,19.449884,
0.3886387165476499,18.976816,0.7020321
-0.041258944308750614,18.951881,0.7359543
0.846087046449584,18.953924,0.7874851
0.4289964456883131,18.993471,0.7071686
0.13176227028866755,16.551323,0.97967243
,20.747599,
0.628354838243598,20.412264,1.0269127
-2.0886737950406387,20.098064,
0.2540266757166567,19.944305,0.78692055
0.9576775841782843,20.49362,1.1814651
0.4677128013222847,20.553072,1.5266304
-0.48510645358091614,20.740185,1.1386814
,20.984045,0.4308777
0.563690304551002,20.322445,0.95890045
-0.021224815476437866,20.26663,0.8904953
0.6568104962001472,20.159863,0.8257446
0.6868635870306373,20.262846,0.7101841
0.24048738084728927,20.663462,0.7671795
,20.792984,0.557148
,20.92438,
0.06687455916828508,15.551424,1.0449734
0.15424456166051187,17.883167,0.73472786
0.10131950664723083,16.07822,1.010107
0.12009716425379052,17.328167,0.9548435
0.19431076407717732,17.281208,0.94465065
0.26824939364761363,17.861324,0.7414894
0.21174188135267014,19.34588,0.86852074
0.5325856566384563,19.822721,0.7377281
0.08176489891292849,17.675484,0.91740227
0.07237124524140394,16.68046,0.42554283
1.3459014787953205,20.24734,0.8671608
0.08000241684510835,16.222256,-0.11423683
0.061699593010057834,19.360483,0.8176117
0.03917444746103344,18.488354,0.70575905
-0.09307645155798505,18.186056,0.7230587
0.0246460891964042,19.27099,0.8180828
-1.0485422775565485,20.319647,
0.12737419964810504,19.23293,0.76791
-0.03047763606279025,18.206306,0.72146416
0.6870277515272105,19.034243,0.7380791
-0.8992783112680152,19.80201,0.94992256
0.4804658126593741,19.494997,0.78764343
0.05968952718177888,19.223503,0.8451977
0.4187376027015216,18.917393,0.6832886
0.35180994147793576,18.902979,0.68839264
,20.45113,0.827837
-0.5815445629014074,19.87171,
0.08988597286051812,18.677635,0.6877079
3.3588641696748294,20.763363,0.74255943
0.10908253666725848,16.847485,0.98350906
,19.961409,
0.3000794097014519,19.337526,0.7125397
,20.794315,
0.39251910071572904,19.742922,0.89146996
0.06925299447263743,18.884655,0.71811295
0.2875456176661452,19.685715,0.9131851
0.5223494121538542,20.063211,0.78862953
0.017479165372447553,19.952541,0.93289185
0.24115514560139584,19.631222,0.9022598
0.28855344008442774,19.533485,0.7820015
0.45531675804886007,19.174068,0.6958275
-0.7742340866793943,19.92862,0.9645672
,21.123934,
-0.02981620858938614,20.20117,0.98506737
0.18273259564792044,18.950933,0.7194729
0.09814287846965626,19.735594,0.8315563
0.21842758546111565,20.305721,
-0.050472400284637786,18.369444,0.6930065
-0.1495496946995024,20.207397,0.9251175
1.160200547447896,20.113178,0.9055729
,20.991531,0.913311
,20.816023,
0.9714940297150304,20.639297,0.82888985
-0.2929341961341372,20.330715,1.294075
1.1296108639387348,20.67012,0.9997196
0.9140530356734045,20.09514,0.9574261
0.20443144038897165,20.487684,1.1201649
-0.39079459396143745,20.074116,0.9039631
0.2712337595849959,20.60513,
-0.7697557793035953,20.309736,0.8834305
,20.870842,
-0.3275810389337183,20.242945,1.1438293
-1.601265058400475,20.774372,
,20.868805,1.9344921
0.5623359096292002,20.495808,1.093544
0.5736029507023624,20.233011,0.9288254
2.6391834546548107,20.486092,1.1474514
-0.4943979201339588,20.376945,0.7322922
1.6555966681934808,20.35916,1.2646694
-0.8695354106288774,20.353968,0.7055931
-0.08565881991974038,19.99339,0.87480545
1.0921681531256562,20.582489,0.76672554
-0.060300997941941,19.892635,
-0.815783397241287,20.332855,1.0880928
,20.771955,1.7152691
1.9976427482755832,20.725088,1.2319927
,21.024134,0.7591896
0.09724827313133882,16.890469,0.9731064
0.10439005457617788,14.771429,1.1126394
0.15002974839545005,19.056025,0.78181267
0.1724832169059373,19.74562,0.6929798
-1.6073445021951056,20.725018,
0.2040378078973176,19.39266,
0.11207093064023835,14.070952,1.0293465
0.3216619261393977,20.009895,0.9317665
0.04606210059436937,19.936579,1.0509644
1.1814450320432381,20.18964,2.3667526
1.0320693007059902,19.715,0.8294983
0.4132865810605285,19.402536,0.77908707
-0.0966968536233874,19.214424,1.080265
-0.005205105181868237,17.845879,0.76397324
-0.5976241466279354,20.313772,1.0706882
0.8427428110238653,19.101076,2.1206741
-0.0055123695201413315,18.050348,0.7279873
-0.41257831716403986,20.431028,0.88882446
-0.15385649211601396,18.682493,0.70614433
0.6053018300247631,19.277018,0.6495247
0.3904264203580702,18.024843,0.7019119
0.5574819160594342,18.818306,0.65086365
0.8230574523662917,19.35563,0.79821205
0.12330049259334669,17.876852,0.77241325
0.10813001664786027,17.647966,0.9019108
0.4080618808945383,19.487402,0.71144867
0.38165371161433653,17.926937,0.7282562
1.1162838403446147,20.007612,0.9190788
-0.16737476896699544,18.863478,0.71499443
0.009464243006324202,19.0879,0.652195
,20.66074,
-0.08356537454891805,19.367224,0.8581295
0.6861723660431724,18.691471,0.68769455
0.9528097949908868,20.62244,
-0.006467950118478365,19.456799,0.87880516
,20.398928,
0.2345691547089989,19.567608,0.7496109
-1.7817481011800314,20.092989,
0.6580056585011652,20.405266,0.9118252
-0.11726912814778506,20.211054,1.2309494
1.84482686540638,20.491795,
0.12861145725820938,18.074722,0.67912483
-0.10311297818924224,19.571972,0.71481514
0.2962533314828653,19.96874,0.9486542
2.093818599710486,20.667606,0.7861538
-1.5631015113267144,20.144814,0.89019966
-0.5638440841522162,20.353878,0.8718071
,20.908504,0.20160103
0.1456740758969783,20.212547,0.8297672
0.7634790189853518,20.281395,
0.5446074118156854,18.552708,0.660759
0.028304708983733905,20.467215,0.9653435
,20.685688,0.6481743
-1.5902876404341975,20.669964,0.89842606
,20.799902,
0.36610835638836786,20.430893,1.1285839
0.3618826457918713,20.705725,0.6893959
,20.88342,0.95920944
0.23511091685863741,18.936441,0.70892906
0.10318293893947014,18.431198,0.73981094
0.0445050488422244,17.269873,0.96082115
-0.06596676038571624,20.04195,0.88972473
0.010259402446317371,19.407898,0.7438259
0.5872276510423744,19.002796,0.69893265
-0.21036600102843334,18.942987,0.7578716
-0.07675012234085331,20.201536,0.9832821
0.08697277616700744,18.821611,0.75886536
0.04289009430352433,18.87532,0.7063236
,19.081253,
0.691907057459517,19.894545,0.7474308
0.1324008008935509,18.690207,0.7454014
0.5361403903396503,19.506676,0.6576004
0.5380555192854857,20.250967,0.72579193
0.3071017433233663,19.632263,0.8533001
-0.15494817661697172,18.85378,
0.16394618925292354,20.513031,
,20.405361,0.8756218
-0.18954601338803,19.273651,0.77062035
0.3843856660090312,18.928928,0.7262497
0.44348076251067237,19.25621,0.8426838
0.28171000589155715,19.596144,1.0273476
-0.07053121763123997,18.967503,0.730484
0.6090247543287756,19.580887,0.90496254
0.12409332389539593,19.64998,
-0.06332202522068543,19.081867,0.7356739
-0.11447540649668972,19.524752,0.6732483
-0.4107740708246155,19.581997,0.59155273
-0.08217399937188735,18.841875,0.7050514
0.5802039041379943,20.40342,
0.01375928825184369,18.00059,0.72214127
0.3181161189277531,19.85084,0.76693916
,20.936386,
-0.3981726306988662,19.813053,0.83883286
0.2983439828133535,20.406403,
1.1674791394685426,18.244938,0.68605614
0.19752620374991253,19.530497,0.77516174
-0.012388583261344448,19.612034,
,20.887524,0.677824
-0.5369576046518415,20.458826,1.2835426
-0.9607600166247294,20.477268,0.5551796
1.0701412259886875,20.854103,0.24347687
,21.232925,
0.6116728276523088,20.344902,1.0775204
-0.15125105186846718,20.317629,1.1835518
,20.814182,0.44555664
1.3266884519262079,20.365927,0.96001244
1.0272730344414278,20.396004,0.858511
-0.873856654207751,20.370327,0.9824333
,20.874895,0.90532494
,20.934961,
,20.870092,
,20.65288,
0.6061237972561189,20.227942,0.68336296
0.019862093923112018,20.04959,0.7738075
0.9742043542237467,20.401794,0.8457451
,20.887886,0.74437904
-3.2215193951946666,20.845644,0.7698879
,20.849936,
0.13028528827377397,15.716939,1.0422544
,20.717476,
0.0376668125596222,19.352728,1.0854816
0.12080519713182589,14.946826,1.0997963
0.1357397926842516,17.702356,0.9270077
0.08465247065394939,17.807747,0.7832718
0.030082106831688306,19.514063,0.8946514
0.10781868664285472,18.222647,0.7259884
,20.589617,0.9610634
0.4441662838198722,20.3804,1.0348129
0.678870387211415,20.020487,0.9513073
0.3689600897541016,19.949553,0.8394871
0.14398580635494182,18.28432,0.68702316
0.5185786846488442,19.036612,0.7240982
0.4843518878797406,19.354362,0.7316551
1.8425254247130554,20.649427,0.9926014
-0.2125286742176105,20.246939,0.7627716
0.26250541059612365,19.658777,0.7223358
0.45195256171213627,19.144548,0.6857147
-0.07093768915895232,19.13716,0.68624115
1.1081182700352932,19.193317,2.3691292
-0.266272357306781,19.003551,0.6653557
0.010246414613600041,19.716314,0.9672375
-0.32799282949986636,20.334978,
,20.953978,
0.12292536652160137,17.860619,0.8223076
0.22747751512575587,18.163881,0.69151115
-0.12313778924556606,19.96093,0.69288826
,21.216236,1.5915394
0.34517129129166785,19.835121,0.8083706
,20.902596,0.8590603
0.24805158007129524,20.565453,
,20.934359,1.2109604
,20.979656,0.021053314
-0.7274741211023911,20.748331,0.6940384
-0.4110708263334789,19.65393,0.8195362
0.019494427768836864,17.821926,0.40668106
0.42672527031347196,18.766153,0.7202778
-0.6450313617353773,19.179422,0.68663025
0.7589969726306265,20.333471,0.7921963
-0.04908456894394857,19.631742,0.8703213
0.0023217876178176534,20.170326,0.96009064
-0.09055658237283512,19.544607,0.90128136
-1.2208303891222352,19.892042,1.0376816
0.06849385216263955,17.67186,0.8902626
0.5133461688936765,19.689196,0.9847584
0.17608786878984306,19.204277,0.80589294
-0.6754347869286996,20.13846,1.0875587
1.0145292257240959,14.827004,0.81674576
-0.0010646125025958464,19.88571,
-1.2549847894866337,20.668667,
0.30564424521236677,19.068819,0.7877579
,18.709784,
-1.0760293226492892,19.634878,1.2893982
0.0658730603190066,18.835035,
0.31334033378113907,18.31021,0.7540283
-0.1325160251218596,19.762836,0.9816284
1.054538988872757,20.181952,
-0.26383458966268514,20.727528,-0.036304474
-0.12201088804996196,20.704496,1.3458519
,20.763853,1.0505886
,20.949509,0.33670616
-0.9081439369937694,17.759186,0.7605877
0.07982860211475017,13.895747,1.085659
0.12078902618917886,18.124113,0.71810913
0.0285753760741336,17.928604,0.7626591
0.09784630873111275,12.743127,1.4115744
-0.14939009474921394,18.899015,0.79873466
4.117466007800351,16.342817,2.288106
0.6680848079646169,20.632479,0.9825916
-0.37049286225335665,19.72587,0.73202705
0.13087090571080895,18.765974,0.79485893
-0.17181138897209608,19.550827,0.8275833
-0.06562603876535464,18.078943,0.70222473
0.34393370854398087,19.337288,0.72070503
0.060464385667291426,17.37203,0.9137001
-0.24813577042851784,20.263485,0.83753014
-0.6549763639227191,20.677238,1.1844215
0.5866558620371517,19.8829,0.7948799
0.49185891112401786,20.295519,1.0326805
-2.0647832938032833,20.672356,0.8241844
-0.7789233744463752,20.612099,0.9769764
0.28315156340250486,19.127626,0.7448864
0.19915632838939326,19.241531,0.73085976
0.14666355822479926,19.900778,0.74780273
0.22617831260247506,18.849665,0.68720436
0.13283192423311588,18.995949,0.7286167
0.48176330708729204,20.585775,0.70124245
0.04907912139684378,20.744007,0.96580315
1.503966794147951,,
,20.793865,0.76010704
0.8803718769770067,20.670713,1.0666142
